id,text,发布时间,labels,like_count,favorite_count,comment_count,share_count,tags
7145766519568354600,#支持抖音传播正能量 #抖音平台传递正能量 @辽宁省公安厅@中共辽宁省纪检委 大家好 我叫于子萱我实名举报沈阳市苏家屯区胡锡派出所的崔守义 八名领帐长我与我母亲在2022年6月12日在沈阳市苏家屯区临村街被他人殴打成轻生伤整个殴打全过程都有监控视频为证但由于施暴者在当地有一定的政治背景施暴者王伟仁系原沈阳市苏家屯区斯内克税务所所长然而胡锡派出所的崔守义及八名领帐长公然暴毙 误具事实颠倒是非黑白只因施暴者施暴者王伟仁在打我时我母亲上前进行了阻挠和拉架就将整个案件黑白颠倒反而污蔑我母亲一个年近60岁的老太太当街殴打她人对于我母亲处以行政拘留十日罚款500元的处罚决定这样的判法简直是滥用职权循世扭法颠倒是分非白监控视频中很清晰的能够表明施暴者王伟仁不分青红皂白当街暴力打人而我和我的母亲也全程都被还手我严重怀疑施暴者王伟仁暗算操作行贿胡锡派入处吹手印及八名年长长对于胡锡派出所所长吹手印身为一名小小的派出所所长其工资待遇可小得多但吹手印一身名牌创造拥有落地价格五十七万的奥业A6尊祥版豪车敢问这些钱财是不是靠滥用职权徇私谋法欺压百姓所得当地相关部门给出的调查结果是其财产均在吹手印妻子名下这种说法简直是无稽之谈在他妻子名下也是夫妻共同财产也无法证明这些财产是不是靠滥用利用植物之便所得身为公职人员应该行为低调为民办事耳垂手臂行为作派高调生活奢侈颠倒黑白欺压百姓希望上级相关部门也能够进入调查对那些利用植物之便徇私谋法以权谋私的公职人员进行严厉查处如果此视频发出之后我及我家人的人身安全受到了不法侵害还希望广大网友在此为我见证为我追踪后续希望能够发动群众的力量我伸張正義 還我公道 ,2022-09-21,Y,114,38,2,82,"['支持抖音传播正能量', '抖音平台传递正能量']"
7379210419920964864,骑手实名举报小队长吃拿卡要，顺丰通报：经核查与事实不符。 接下来说的那个事情呢保证真实有效最近呢就遇到我们这个小队长呢经常性的对我们棋手呢吃拿砍药 ,2024-06-11,Y,12000,489,2578,874,
7401058973736062208,男子实名举报自己诈骗银行贷款1070万，警方：不构成刑事立案标准，已出具不予立案通知书 今天是2024年8月7日也是我自首的第五年零七天我本人李建輝馳名舉報自己通過私社公商開假發票做假報餅詐騙陝西咸陽新河農村商業集團貸款一千零七萬請各位網友多多支持將我這個違法犯罪分子繩之以法 ,2024-08-09,Y,114,38,2,82,
7400362921471102208,科长举报分管领导谋取私利，举报者反被“调查”和“劝降 ”。当事人：处理结果避重就轻，我不认可。 我要實名舉報這年來經閻牧、經盛經利、任方管兵等把方管政策作為謀取私利的平台和手段人私枉法他不查我舉報的人把我個人我辦案的個案全查了別說什麼問題連一點瑕疵都沒有他們到組織部把我的檔案都調出來了想找點毛病一點毛病沒有所以我讓他們很失望他們想找我點問題逼我就範一直沒有我們只有兩三次我就覺得不是怎麼處理我舉報的雄獅王法不作為亂作文是怎麼表述的是不是這麼認定的又不過我最後讓旁邊一個監察室的主任就唸了一下對於短時間的檢查我們最新兩個問題一律查實在今年7月份律師會見整個就是避重就輕啊他們技術含量一點都不 ,2024-08-07,Y,124000,4192,11,21000,
7436628340313804084,"#实名举报固安县凤栖华府开发商固安泰昌房地产开发有限公司固安县相关部门不作为 大家好各位网友好政府相关部门你们好我叫张磊2022年8月31号在廊坊市公安县凤旗华福买的房子交房两年多了现在面临办房本的一些问题然后目前我们凤旗华福小区面临如下问题房本無理由拖延到期不辦理房本,目前1.17房本進展,住建局徵收中心已經辦理走完審批手續,開發商提交資料到自貴局了,審批環節出現分歧。按自貴局的說法,規劃使用面積多出400平米,執法局對開發商作出的行政罰款,開發商不認可。2.1.27目前沒有驗收,交方馬上通知。開發商沒有解決延收的態度各種拖延和推拖3.地下車庫多處多次滲水漏水情況反復發生物業以總包不來維修為由拖著不休總包跟物業反饋過了過了雨季再維修目前雨季已過遲遲不維修雨季來了影響業主正常出行長久漏水将带来房屋及人身安全隐患4. 业主不同意建车棚在立化和单元门附近可以按照宣传图在车位上建5. 8号楼两侧围墙包括两层被墙法院以裁定为违建并要求拆除开发商唐社多方阻碍拒绝拆迁6. 小区1.1 1.27商品房已交付小区内交付硬件未完善1.27地下车库和地下室未交付使用公共儿童游乐区域设施缺失7开发商服务人员缺乏服务意识家居业主和开发商部门之间的问题处理难度开发商服务人员态度计划矛盾8小区公共设施的缺失地下车库通道漏水业主们是否可以合理地使用物业费来解决目前小区遇到的问题。9.开发商给业主提供的净水器,送的家电,由于业主没有领到,找开发商反馈没有任何进展。以上9个问题汇总,我们都是合理合法地反馈诉求,希望能引起有关部门的重视。感谢。 ",2024-11-13,Y,147,8,41,19,['实名举报固安县凤栖华府开发商固安泰昌房地产开发有限公司固安县相关部门不作为']
7363270037026753792,#男子实名举报公司不让女性加夜班 #餐厅回应被举报不让女员工加夜班  深快迎拖欠工资和涉嫌性别歧视男子实名举报公司不让女性加夜班餐厅主理人：试工后觉得不合适没有录用女员工值晚班有很大的人身安全隐患深夜快递,2024-04-29,Y,32000,3892,7980,21000,"['男子实名举报公司不让女性加夜班', '餐厅回应被举报不让女员工加夜班']"
7368410560620268835,"实名举报，希望上级有关部门，查明事实，恢复土地。 本人实名举报,云南省昭通市一辆线辉煌水电开发有限责任公司,在六街华国修建小型水电站,为造一份征用土地细数,违反国家法律。土地管理法当作他的保护伞强行挖灰爆炸老百姓的红外基本农田本照片郑德辉自称在交通工作修建电站老百姓称为老二了吧他说背后有包袱撒强行带领时光队窝毁老百姓的基本农田现场照片情况正der Glück aufbremen政敌会口出狂言在赵通他有包袱伞一定要强行霸占老百姓的红外基本农田希望有上级有关部门查明背后的包袱伞驳回老百姓的基本农田恢复老百姓的土地原状为老百姓有个安稳安心的生活来源维持本期视频就分享到这里了,欢迎订阅我的频道哦 ",2024-05-13,Y,82,4,5,12,
7324244583234293032,请大家看看有没有这样子执法的？ 我叫王青宏身份證號350521196405041596我要實名舉報徽安交通檢查大隊偽造證據欺假訴訟以及李承齊人民法院泉州中院福建省高級人民法院王法裁判製造N假錯案當事人在2020年3月25號下午17點50分在823街松山路駕駛兩輪電動車在等紅綠燈時避非安交警大隊以菸酒駕駛車駕車南下扣留在18點28分到交警大隊接受處罰18點38分離開交警大隊一 詢問筆錄造假十分鐘怎麼做出兩份的司法鑑定報告而且沒有出寫 寫樣子是怎么来的这种明显的造假当事人多次向法院提出司法鉴定笔记鉴定法院都不予采纳法院只相信交检所说的笔录二作为管理者没有将电动车纳入机动车管理用鉴定出来的机动车这种强盗逻辑合法吗里程其人民法院判慰安交检败诉悔安交检不履行里程旗人民法院的判決而是再次對當事人進行行政處罰里程旗人民法院前後三次判徽安交警大隊敗訴當事人向里程旗人民法院申請強制執行里程旗人民法院與當事人拿回了駕駛證和罰款徽安交警還是利用他們所中的權利繼續對當事人進行行政處罰整理&字幕提供這種不尊重法律 亂作無依最後得到三級人民法院的支持作為底層人永遠打不起官司希望廣大有正義感的公民一起抵制司法腐敗謝謝我去找他好我去找他好我去找他好我去找他好我去找他好我去找他好我去找他好我去找他好我去找他好我去找他好我去找他好我去找他好我去找他好我去找他好我去找他好我去找他好我去找他好我去找他好我去找他好我去找他好我去找他好我去找他好我去找他好我去找他好我去找他好我去找他好我去找他好我去找他好我去找他好 [含实名信息],2024-01-15,Y,239,40,16,138,
7436816791629810953,强拆无锡市益昌公司厂房是犯法犯罪需严查严惩 曝光人 杨建昌 地址 无锡市新武区朔方镇润朔园23号202电话 13338780167 身份证号码 320222195811277270被曝光人 无锡市新武区朔方街道领导陆有恒和邹峰无锡市新武区朔方法院法官王帆无锡市中级人民法院法官陈静宇曝光内容 本人杨建昌 男 身份证3202221958111277270实名举报朔方政府领导陆有恒和周峰主任滥用职权训司枉法 事件经过因无锡市新武区朔方街道的开发在2019年4月15日朔方街道领导陆有恒在没有任何合法手续的情况下对无锡市益昌机械电器有限公司进行强拆逼迫益昌公司法人杨建昌签字另外 无锡市益昌公司在起诉朔方街道违法拆迁过程中在法院没有判决前2019年11月5日傍晚朔坊街道办领导邹峰对益昌公司实行第二次强拆而且在没有任何依据的情况下强行逼迫益昌公司支付武昌公司44万余元益昌公司在为了息事宁人万不得已的情况下支付了武昌公司20万元邹峰主任属于知法犯法希望新武区纪委对陆有恒邹峰主任滥用职权贪污腐败的事进行彻查另外还举报陆有恒邹峰主任對朔坊街道八戶居民房屋實行強拆有其中四人西惠明、張又林、陳偉紅、西紅男的相關舉報材料及電話同時無錫武昌環境科技有限公司違法侵佔集體土地四畝多長達十年時間本人有當時實際侵佔現場的視頻記錄期間本人於2020年6月12日下午3點舉報該情況至朔坊街道路有橫處但是其非但不解決還搶破一張公司要支付武昌公司的拆遷信息补偿款440966元而且本人与朔坊街道陆友恒武昌公司老板及新武区住建局负责人之间有谈话录音可以证明相关情况集体土地属于集体组织的全体成员武昌公司根本没有任何权利使用属于非法使用应当依法追究相关街道的管理人员的责任并清算相关侵占费用按照每亩每年3万元计算一共为120万元依法应当上缴给朔坊街道其中陆有恒属于严重贪赃枉法、官商勾结依法应当严肃处理且针对此事件我先后两次向无锡市新武区朔方法院无锡市中级人民法院提出上诉无锡市新武区朔方法院审判长王帆无锡市中级人民法院审判长陈静雨在没有调查事实真相的情况下对整个案件枉法判决有失公正希望广大网友及有关部门可以关注我的事情还我一个公道还人民群民众合法权益以上所述若有虚假夸大没有真凭实据我愿承担一切法律责任谢谢各位网友 [含实名信息],2024-11-14,Y,28000,774,18000,1337,
7405532654776372518,村民实名举报原村长违法占地，私自建设5000平方米别墅！乡政府回应。  村民实名举报原村长违法占地私自建设5000平方米别墅,2024-08-21,Y,28000,774,18000,1337,
7434525444675734799, 我是實名舉報人劉銳我於10月29日在互聯網發布實名舉報視頻舉報明亞保險經紀股份有限公司違法違規情況受到眾多網友熱議我通過本條視頻向大家通報我舉報的事項進展我已收到北京金監局回函監管部門已依法受理我所舉報的關於明亞組織代理人隊伍非法銷售境外保險及理財產品等事項回函原文的重点内容再次向大家通报我局在职责范围内受理您所述的明亚经济北分非法从事保险中介业务活动销售非保险金融产品销售行为管理不到位明亚经济北分从业人员销售用语不规范等事项并按照程序进行调查我相信相关部门一定会给一个公正的处理结果本集完針對明亞保險經紀股份有限公司公然在處罰公告中誹謗我多次辱罵多名內勤員工又向《陽城晚報》誹謗我涉嫌黑產違規進行理賠培訓圈錢等內容我已依法向公安機關報案目前北京警方已立案調查感謝大家的持續支持後續我會不斷用證據說話帶給大家更多真相 ,2024-11-08,Y,601,25,599,23,
